bear,year,day,julinaday,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33505,15,342,15342,08.12.2015,6,:00,6:00:00,31.40934,-88.2635
33505,15,342,15342,08.12.2015,7,:01,7:01:00,31.40943,-88.26232
33505,15,342,15342,08.12.2015,8,:00,8:00:00,31.40959,-88.26251
33505,15,342,15342,08.12.2015,9,:00,9:00:00,31.4094,-88.2624
33505,15,342,15342,08.12.2015,9,:01,9:01:00,31.39909,-88.27276
33505,15,342,15342,08.12.2015,11,:01,11:01:00,31.40961,-88.26234
33505,15,342,15342,08.12.2015,12,:03,12:03:00,31.40939,-88.26235
33505,15,342,15342,08.12.2015,14,:00,14:00:00,31.40944,-88.26255
33505,15,342,15342,08.12.2015,15,:00,15:00:00,31.40974,-88.26244
33505,15,342,15342,08.12.2015,17,:01,17:01:00,31.40838,-88.2671
33505,15,342,15342,08.12.2015,18,:00,18:00:00,31.408,-88.26681
33505,15,342,15342,08.12.2015,19,:01,19:01:00,31.40812,-88.26775
33505,15,342,15342,08.12.2015,20,:00,20:00:00,31.40819,-88.26756
33505,15,342,15342,08.12.2015,21,:02,21:02:00,31.40752,-88.26797
33505,15,342,15342,08.12.2015,22,:00,22:00:00,31.4075,-88.26828
33505,15,342,15342,08.12.2015,23,:00,23:00:00,31.4076,-88.26829
33505,15,343,15343,09.12.2015,0,:00,0:00:00,31.40821,-88.26777
33505,15,343,15343,09.12.2015,1,:00,1:00:00,31.40781,-88.26789
33505,15,343,15343,09.12.2015,2,:00,2:00:00,31.40725,-88.26832
33505,15,343,15343,09.12.2015,3,:00,3:00:00,31.4083,-88.2677
33505,15,343,15343,09.12.2015,4,:00,4:00:00,31.4082,-88.26511
33505,15,343,15343,09.12.2015,6,:03,6:03:00,31.40817,-88.26489
33505,15,343,15343,09.12.2015,7,:02,7:02:00,31.40827,-88.26494
33505,15,343,15343,09.12.2015,8,:00,8:00:00,31.4081,-88.26483
33505,15,343,15343,09.12.2015,9,:00,9:00:00,31.40831,-88.26502
33505,15,343,15343,09.12.2015,10,:01,10:01:00,31.40808,-88.2649
33505,15,343,15343,09.12.2015,12,:03,12:03:00,31.40818,-88.26503
33505,15,343,15343,09.12.2015,13,:03,13:03:00,31.40811,-88.26487
33505,15,343,15343,09.12.2015,15,:00,15:00:00,31.40809,-88.26498
33505,15,343,15343,09.12.2015,17,:01,17:01:00,31.40793,-88.26468
33505,15,343,15343,09.12.2015,19,:02,19:02:00,31.40798,-88.26454
33505,15,343,15343,09.12.2015,20,:01,20:01:00,31.40804,-88.26749
33505,15,343,15343,09.12.2015,21,:00,21:00:00,31.40818,-88.26763
33505,15,343,15343,09.12.2015,22,:00,22:00:00,31.40717,-88.26796
33505,15,343,15343,09.12.2015,23,:00,23:00:00,31.40733,-88.26812
33505,15,344,15344,10.12.2015,0,:00,0:00:00,31.40719,-88.26802
33505,15,344,15344,10.12.2015,1,:00,1:00:00,31.40807,-88.26795
33505,15,344,15344,10.12.2015,2,:03,2:03:00,31.40909,-88.268
33505,15,344,15344,10.12.2015,3,:03,3:03:00,31.406,-88.26369
33505,15,344,15344,10.12.2015,4,:01,4:01:00,31.40639,-88.26457
33505,15,344,15344,10.12.2015,5,:03,5:03:00,31.40643,-88.26542
33505,15,344,15344,10.12.2015,6,:02,6:02:00,31.40793,-88.26519
33505,15,344,15344,10.12.2015,7,:03,7:03:00,31.40787,-88.26511
33505,15,344,15344,10.12.2015,13,:03,13:03:00,31.40776,-88.26522
33505,15,344,15344,10.12.2015,14,:01,14:01:00,31.40785,-88.26522
33505,15,344,15344,10.12.2015,15,:01,15:01:00,31.40789,-88.26525
33505,15,344,15344,10.12.2015,16,:03,16:03:00,31.40821,-88.26579
33505,15,344,15344,10.12.2015,17,:00,17:00:00,31.40881,-88.26713
33505,15,344,15344,10.12.2015,18,:00,18:00:00,31.40821,-88.26768
33505,15,344,15344,10.12.2015,20,:01,20:01:00,31.41234,-88.26676
33505,15,344,15344,10.12.2015,21,:01,21:01:00,31.41151,-88.26701
33505,15,344,15344,10.12.2015,22,:01,22:01:00,31.40782,-88.26785
33505,15,344,15344,10.12.2015,23,:00,23:00:00,31.40827,-88.26756
33505,15,345,15345,11.12.2015,0,:00,0:00:00,31.40729,-88.26824
33505,15,345,15345,11.12.2015,1,:00,1:00:00,31.40735,-88.26834
33505,15,345,15345,11.12.2015,3,:00,3:00:00,31.40807,-88.26727
33505,15,345,15345,11.12.2015,4,:00,4:00:00,31.41088,-88.26532
33505,15,345,15345,11.12.2015,5,:01,5:01:00,31.40785,-88.26519
33505,15,345,15345,11.12.2015,8,:03,8:03:00,31.40811,-88.26583
33505,15,345,15345,11.12.2015,9,:03,9:03:00,31.40779,-88.26519
33505,15,345,15345,11.12.2015,10,:03,10:03:00,31.40784,-88.26519
33505,15,345,15345,11.12.2015,11,:00,11:00:00,31.40808,-88.26487
33505,15,345,15345,11.12.2015,12,:03,12:03:00,31.40811,-88.26499
33505,15,345,15345,11.12.2015,13,:01,13:01:00,31.40821,-88.26498
33505,15,345,15345,11.12.2015,14,:00,14:00:00,31.40809,-88.265
33505,15,345,15345,11.12.2015,15,:01,15:01:00,31.40818,-88.26509
33505,15,345,15345,11.12.2015,16,:00,16:00:00,31.40808,-88.26478
33505,15,345,15345,11.12.2015,17,:00,17:00:00,31.40836,-88.26681
33505,15,345,15345,11.12.2015,18,:00,18:00:00,31.40821,-88.26767
33505,15,345,15345,11.12.2015,19,:00,19:00:00,31.40779,-88.2685
33505,15,345,15345,11.12.2015,20,:00,20:00:00,31.40787,-88.26835
33505,15,345,15345,11.12.2015,22,:00,22:00:00,31.40826,-88.26753
33505,15,345,15345,11.12.2015,23,:00,23:00:00,31.40862,-88.26802
33505,15,346,15346,12.12.2015,0,:00,0:00:00,31.40817,-88.26753
33505,15,346,15346,12.12.2015,1,:00,1:00:00,31.40953,-88.2678
33505,15,346,15346,12.12.2015,2,:00,2:00:00,31.40724,-88.26799
33505,15,346,15346,12.12.2015,3,:00,3:00:00,31.4081,-88.26775
33505,15,346,15346,12.12.2015,4,:03,4:03:00,31.40357,-88.27288
33505,15,346,15346,12.12.2015,5,:02,5:02:00,31.39872,-88.27099
33505,15,346,15346,12.12.2015,6,:01,6:01:00,31.39874,-88.27112
33505,15,346,15346,12.12.2015,7,:03,7:03:00,31.39882,-88.27105
33505,15,346,15346,12.12.2015,8,:01,8:01:00,31.39942,-88.27176
33505,15,346,15346,12.12.2015,10,:01,10:01:00,31.39884,-88.27112
33505,15,346,15346,12.12.2015,11,:02,11:02:00,31.39872,-88.27091
33505,15,346,15346,12.12.2015,12,:02,12:02:00,31.39887,-88.27095
33505,15,346,15346,12.12.2015,16,:03,16:03:00,31.3993,-88.26959
33505,15,346,15346,12.12.2015,17,:00,17:00:00,31.4082,-88.26772
33505,15,346,15346,12.12.2015,18,:00,18:00:00,31.41008,-88.26696
33505,15,346,15346,12.12.2015,19,:03,19:03:00,31.41081,-88.26625
33505,15,346,15346,12.12.2015,20,:00,20:00:00,31.40818,-88.26763
33505,15,346,15346,12.12.2015,21,:00,21:00:00,31.40833,-88.26784
33505,15,346,15346,12.12.2015,22,:00,22:00:00,31.40826,-88.2677
33505,15,346,15346,12.12.2015,23,:00,23:00:00,31.40906,-88.2676
33505,15,347,15347,13.12.2015,0,:01,0:01:00,31.40902,-88.26763
33505,15,347,15347,13.12.2015,1,:00,1:00:00,31.40897,-88.2677
33505,15,347,15347,13.12.2015,2,:00,2:00:00,31.4082,-88.26778
33505,15,347,15347,13.12.2015,3,:00,3:00:00,31.40798,-88.26663
33505,15,347,15347,13.12.2015,4,:00,4:00:00,31.40941,-88.26386
33505,15,347,15347,13.12.2015,5,:03,5:03:00,31.40989,-88.26304
33505,15,347,15347,13.12.2015,6,:01,6:01:00,31.41009,-88.2626
33505,15,347,15347,13.12.2015,7,:01,7:01:00,31.41215,-88.26323
33505,15,347,15347,13.12.2015,8,:00,8:00:00,31.41232,-88.26338
33505,15,347,15347,13.12.2015,9,:01,9:01:00,31.41251,-88.26362
33505,15,347,15347,13.12.2015,10,:00,10:00:00,31.4125,-88.26345
33505,15,347,15347,13.12.2015,11,:00,11:00:00,31.41241,-88.2634
33505,15,347,15347,13.12.2015,12,:02,12:02:00,31.41254,-88.26336
33505,15,347,15347,13.12.2015,13,:00,13:00:00,31.41253,-88.26333
33505,15,347,15347,13.12.2015,14,:03,14:03:00,31.41245,-88.26336
33505,15,347,15347,13.12.2015,15,:02,15:02:00,31.41241,-88.26345
33505,15,347,15347,13.12.2015,16,:01,16:01:00,31.41252,-88.26338
33505,15,347,15347,13.12.2015,17,:02,17:02:00,31.41276,-88.26305
33505,15,347,15347,13.12.2015,18,:00,18:00:00,31.40803,-88.26779
33505,15,347,15347,13.12.2015,19,:03,19:03:00,31.40718,-88.26613
33505,15,347,15347,13.12.2015,20,:01,20:01:00,31.40705,-88.26444
33505,15,347,15347,13.12.2015,21,:01,21:01:00,31.40714,-88.26416
33505,15,347,15347,13.12.2015,22,:03,22:03:00,31.4069,-88.26515
33505,15,347,15347,13.12.2015,23,:00,23:00:00,31.40822,-88.2677
33505,15,348,15348,14.12.2015,0,:00,0:00:00,31.40814,-88.26777
33505,15,348,15348,14.12.2015,1,:01,1:01:00,31.40763,-88.26802
33505,15,348,15348,14.12.2015,2,:00,2:00:00,31.40771,-88.26792
33505,15,348,15348,14.12.2015,6,:02,6:02:00,31.40893,-88.26662
33505,15,348,15348,14.12.2015,7,:03,7:03:00,31.40804,-88.26521
33505,15,348,15348,14.12.2015,8,:01,8:01:00,31.40786,-88.26516
33505,15,348,15348,14.12.2015,10,:01,10:01:00,31.40789,-88.26529
33505,15,348,15348,14.12.2015,11,:01,11:01:00,31.40788,-88.26519
33505,15,348,15348,14.12.2015,17,:03,17:03:00,31.40748,-88.26489
33505,15,348,15348,14.12.2015,18,:00,18:00:00,31.4081,-88.26782
33505,15,348,15348,14.12.2015,19,:00,19:00:00,31.40832,-88.26754
33505,15,348,15348,14.12.2015,20,:03,20:03:00,31.40697,-88.26781
33505,15,348,15348,14.12.2015,21,:00,21:00:00,31.4072,-88.26807
33505,15,348,15348,14.12.2015,22,:00,22:00:00,31.40667,-88.26673
33505,15,348,15348,14.12.2015,23,:00,23:00:00,31.40819,-88.26763
33505,15,349,15349,15.12.2015,0,:01,0:01:00,31.40741,-88.26799
33505,15,349,15349,15.12.2015,1,:01,1:01:00,31.40826,-88.26779
33505,15,349,15349,15.12.2015,2,:01,2:01:00,31.40854,-88.26576
33505,15,349,15349,15.12.2015,3,:01,3:01:00,31.40768,-88.26766
33505,15,349,15349,15.12.2015,4,:00,4:00:00,31.4081,-88.26512
33505,15,349,15349,15.12.2015,4,:01,4:01:00,31.40789,-88.26759
33505,15,349,15349,15.12.2015,5,:00,5:00:00,31.40843,-88.26501
33505,15,349,15349,15.12.2015,5,:01,5:01:00,31.4088,-88.2666
33505,15,349,15349,15.12.2015,7,:00,7:00:00,31.40823,-88.26491
33505,15,349,15349,15.12.2015,8,:00,8:00:00,31.40823,-88.26493
33505,15,349,15349,15.12.2015,9,:01,9:01:00,31.40819,-88.26496
33505,15,349,15349,15.12.2015,10,:01,10:01:00,31.40819,-88.26508
33505,15,349,15349,15.12.2015,11,:01,11:01:00,31.40835,-88.26498
33505,15,349,15349,15.12.2015,13,:01,13:01:00,31.40814,-88.26496
33505,15,349,15349,15.12.2015,14,:03,14:03:00,31.40816,-88.26506
33505,15,349,15349,15.12.2015,15,:03,15:03:00,31.40814,-88.26493
33505,15,349,15349,15.12.2015,16,:00,16:00:00,31.40822,-88.26478
33505,15,349,15349,15.12.2015,17,:03,17:03:00,31.40641,-88.26772
33505,15,349,15349,15.12.2015,18,:00,18:00:00,31.40784,-88.26782
33505,15,349,15349,15.12.2015,19,:01,19:01:00,31.40843,-88.26763
33505,15,349,15349,15.12.2015,20,:00,20:00:00,31.40828,-88.26778
33505,15,349,15349,15.12.2015,21,:00,21:00:00,31.40817,-88.26777
33505,15,349,15349,15.12.2015,22,:00,22:00:00,31.40525,-88.26766
33505,15,349,15349,15.12.2015,23,:00,23:00:00,31.4048,-88.2653
33505,15,350,15350,16.12.2015,0,:00,0:00:00,31.40489,-88.26596
33505,15,350,15350,16.12.2015,1,:00,1:00:00,31.40468,-88.26618
33505,15,350,15350,16.12.2015,2,:01,2:01:00,31.4052,-88.26757
33505,15,350,15350,16.12.2015,3,:00,3:00:00,31.40537,-88.26759
33505,15,350,15350,16.12.2015,4,:03,4:03:00,31.40246,-88.26767
33505,15,350,15350,16.12.2015,5,:03,5:03:00,31.40235,-88.26736
33505,15,350,15350,16.12.2015,9,:01,9:01:00,31.40254,-88.26764
33505,15,350,15350,16.12.2015,10,:01,10:01:00,31.40246,-88.26753
33505,15,350,15350,16.12.2015,11,:01,11:01:00,31.4025,-88.26779
33505,15,350,15350,16.12.2015,12,:00,12:00:00,31.40254,-88.26777
33505,15,350,15350,16.12.2015,14,:03,14:03:00,31.40252,-88.2677
33505,15,350,15350,16.12.2015,17,:01,17:01:00,31.40542,-88.26782
33505,15,350,15350,16.12.2015,18,:03,18:03:00,31.40508,-88.26715
33505,15,350,15350,16.12.2015,19,:03,19:03:00,31.40521,-88.26689
33505,15,350,15350,16.12.2015,20,:02,20:02:00,31.40606,-88.26765
33505,15,350,15350,16.12.2015,21,:01,21:01:00,31.40814,-88.26738
33505,15,350,15350,16.12.2015,22,:02,22:02:00,31.40846,-88.2671
33505,15,350,15350,16.12.2015,23,:01,23:01:00,31.40842,-88.26712
33505,15,351,15351,17.12.2015,0,:00,0:00:00,31.40816,-88.26784
33505,15,351,15351,17.12.2015,3,:01,3:01:00,31.40811,-88.26777
33505,15,351,15351,17.12.2015,4,:00,4:00:00,31.40828,-88.26844
33505,15,351,15351,17.12.2015,5,:01,5:01:00,31.40861,-88.26622
33505,15,351,15351,17.12.2015,6,:00,6:00:00,31.40868,-88.26581
33505,15,351,15351,17.12.2015,7,:03,7:03:00,31.40843,-88.26596
33505,15,351,15351,17.12.2015,10,:01,10:01:00,31.40863,-88.26572
33505,15,351,15351,17.12.2015,11,:01,11:01:00,31.40852,-88.26582
33505,15,351,15351,17.12.2015,13,:02,13:02:00,31.40838,-88.26575
33505,15,351,15351,17.12.2015,14,:02,14:02:00,31.40855,-88.26578
33505,15,351,15351,17.12.2015,15,:02,15:02:00,31.4085,-88.2658
33505,15,351,15351,17.12.2015,17,:01,17:01:00,31.40836,-88.26782
33505,15,351,15351,17.12.2015,18,:00,18:00:00,31.40819,-88.26792
33505,15,351,15351,17.12.2015,19,:02,19:02:00,31.408,-88.26728
33505,15,351,15351,17.12.2015,20,:00,20:00:00,31.40818,-88.26777
33505,15,351,15351,17.12.2015,21,:00,21:00:00,31.40421,-88.27129
33505,15,351,15351,17.12.2015,22,:03,22:03:00,31.40491,-88.27122
33505,15,351,15351,17.12.2015,23,:00,23:00:00,31.39895,-88.27547
33505,15,352,15352,18.12.2015,0,:01,0:01:00,31.3915,-88.27694
33505,15,352,15352,18.12.2015,1,:00,1:00:00,31.39207,-88.27613
33505,15,352,15352,18.12.2015,2,:00,2:00:00,31.39211,-88.27684
33505,15,352,15352,18.12.2015,3,:00,3:00:00,31.39184,-88.27653
33505,15,352,15352,18.12.2015,4,:00,4:00:00,31.39072,-88.27529
33505,15,352,15352,18.12.2015,5,:01,5:01:00,31.39072,-88.27532
33505,15,352,15352,18.12.2015,6,:01,6:01:00,31.39069,-88.27532
33505,15,352,15352,18.12.2015,7,:01,7:01:00,31.39079,-88.27571
33505,15,352,15352,18.12.2015,8,:01,8:01:00,31.39079,-88.27586
33505,15,352,15352,18.12.2015,9,:00,9:00:00,31.39088,-88.27591
33505,15,352,15352,18.12.2015,11,:02,11:02:00,31.39081,-88.27581
33505,15,352,15352,18.12.2015,12,:01,12:01:00,31.39078,-88.27591
33505,15,352,15352,18.12.2015,13,:00,13:00:00,31.39091,-88.27579
33505,15,352,15352,18.12.2015,14,:01,14:01:00,31.39091,-88.27587
33505,15,352,15352,18.12.2015,15,:02,15:02:00,31.39081,-88.27591
33505,15,352,15352,18.12.2015,16,:00,16:00:00,31.39059,-88.2754
33505,15,352,15352,18.12.2015,17,:03,17:03:00,31.38654,-88.27337
33505,15,352,15352,18.12.2015,18,:03,18:03:00,31.38629,-88.27307
33505,15,352,15352,18.12.2015,19,:02,19:02:00,31.3887,-88.27364
33505,15,352,15352,18.12.2015,20,:01,20:01:00,31.38869,-88.27351
33505,15,352,15352,18.12.2015,21,:00,21:00:00,31.38871,-88.27347
33505,15,352,15352,18.12.2015,22,:02,22:02:00,31.39134,-88.27718
33505,15,352,15352,18.12.2015,23,:00,23:00:00,31.39153,-88.27698
33505,15,353,15353,19.12.2015,0,:01,0:01:00,31.39164,-88.27674
33505,15,353,15353,19.12.2015,1,:00,1:00:00,31.39208,-88.27737
33505,15,353,15353,19.12.2015,2,:00,2:00:00,31.39103,-88.27488
33505,15,353,15353,19.12.2015,3,:00,3:00:00,31.39118,-88.27488
33505,15,353,15353,19.12.2015,4,:00,4:00:00,31.39264,-88.27701
33505,15,353,15353,19.12.2015,5,:01,5:01:00,31.39301,-88.27419
33505,15,353,15353,19.12.2015,6,:02,6:02:00,31.39287,-88.27418
33505,15,353,15353,19.12.2015,7,:00,7:00:00,31.3928,-88.274
33505,15,353,15353,19.12.2015,8,:01,8:01:00,31.39301,-88.27435
33505,15,353,15353,19.12.2015,9,:01,9:01:00,31.39284,-88.27407
33505,15,353,15353,19.12.2015,12,:01,12:01:00,31.39275,-88.27424
33505,15,353,15353,19.12.2015,14,:03,14:03:00,31.39297,-88.27416
33505,15,353,15353,19.12.2015,15,:02,15:02:00,31.39286,-88.27421
33505,15,353,15353,19.12.2015,16,:00,16:00:00,31.39119,-88.2749
33505,15,353,15353,19.12.2015,17,:02,17:02:00,31.39793,-88.27353
33505,15,353,15353,19.12.2015,18,:01,18:01:00,31.40821,-88.26781
33505,15,353,15353,19.12.2015,19,:00,19:00:00,31.40819,-88.2677
33505,15,353,15353,19.12.2015,20,:00,20:00:00,31.40926,-88.26437
33505,15,353,15353,19.12.2015,21,:00,21:00:00,31.40919,-88.26486
33505,15,353,15353,19.12.2015,22,:00,22:00:00,31.40526,-88.26753
33505,15,353,15353,19.12.2015,23,:00,23:00:00,31.3998,-88.26567
33505,15,354,15354,20.12.2015,0,:00,0:00:00,31.39981,-88.26565
33505,15,354,15354,20.12.2015,1,:00,1:00:00,31.39458,-88.26465
33505,15,354,15354,20.12.2015,2,:01,2:01:00,31.39451,-88.26464
33505,15,354,15354,20.12.2015,3,:01,3:01:00,31.39462,-88.26477
33505,15,354,15354,20.12.2015,4,:01,4:01:00,31.39455,-88.26512
33505,15,354,15354,20.12.2015,5,:00,5:00:00,31.39433,-88.26439
33505,15,354,15354,20.12.2015,6,:01,6:01:00,31.39458,-88.26455
33505,15,354,15354,20.12.2015,7,:01,7:01:00,31.39465,-88.26448
33505,15,354,15354,20.12.2015,8,:00,8:00:00,31.39443,-88.26446
33505,15,354,15354,20.12.2015,9,:00,9:00:00,31.39444,-88.26452
33505,15,354,15354,20.12.2015,10,:01,10:01:00,31.39447,-88.26452
33505,15,354,15354,20.12.2015,12,:02,12:02:00,31.39448,-88.26451
33505,15,354,15354,20.12.2015,13,:01,13:01:00,31.39453,-88.26446
33505,15,354,15354,20.12.2015,14,:00,14:00:00,31.39449,-88.26451
33505,15,354,15354,20.12.2015,15,:02,15:02:00,31.39451,-88.26462
33505,15,354,15354,20.12.2015,17,:00,17:00:00,31.38302,-88.2659
33505,15,354,15354,20.12.2015,18,:01,18:01:00,31.38358,-88.26576
33505,15,354,15354,20.12.2015,19,:00,19:00:00,31.38358,-88.26565
33505,15,354,15354,20.12.2015,20,:00,20:00:00,31.38328,-88.26609
33505,15,354,15354,20.12.2015,21,:00,21:00:00,31.38561,-88.26611
33505,15,354,15354,20.12.2015,22,:00,22:00:00,31.38532,-88.26551
33505,15,354,15354,20.12.2015,23,:00,23:00:00,31.38529,-88.26571
33505,15,355,15355,21.12.2015,0,:01,0:01:00,31.38443,-88.26529
33505,15,355,15355,21.12.2015,1,:03,1:03:00,31.38888,-88.26811
33505,15,355,15355,21.12.2015,2,:00,2:00:00,31.3945,-88.26374
33505,15,355,15355,21.12.2015,3,:00,3:00:00,31.39437,-88.26487
33505,15,355,15355,21.12.2015,5,:01,5:01:00,31.39472,-88.26454
33505,15,355,15355,21.12.2015,6,:03,6:03:00,31.39451,-88.26471
33505,15,355,15355,21.12.2015,7,:01,7:01:00,31.39447,-88.26457
33505,15,355,15355,21.12.2015,8,:00,8:00:00,31.39451,-88.2645
33505,15,355,15355,21.12.2015,9,:00,9:00:00,31.39463,-88.26433
33505,15,355,15355,21.12.2015,10,:00,10:00:00,31.39443,-88.26454
33505,15,355,15355,21.12.2015,11,:00,11:00:00,31.39439,-88.2645
33505,15,355,15355,21.12.2015,13,:01,13:01:00,31.39464,-88.26448
33505,15,355,15355,21.12.2015,14,:01,14:01:00,31.3945,-88.26457
33505,15,355,15355,21.12.2015,15,:01,15:01:00,31.39444,-88.26448
33505,15,355,15355,21.12.2015,16,:01,16:01:00,31.39439,-88.26448
33505,15,355,15355,21.12.2015,17,:01,17:01:00,31.39188,-88.27307
33505,15,355,15355,21.12.2015,18,:00,18:00:00,31.3862,-88.27372
33505,15,355,15355,21.12.2015,19,:01,19:01:00,31.37755,-88.26713
33505,15,355,15355,21.12.2015,23,:03,23:03:00,31.36998,-88.26907
33505,15,356,15356,22.12.2015,1,:01,1:01:00,31.36805,-88.27005
33505,15,356,15356,22.12.2015,2,:01,2:01:00,31.36859,-88.2703
33505,15,356,15356,22.12.2015,3,:02,3:02:00,31.37621,-88.26464
33505,15,356,15356,22.12.2015,4,:02,4:02:00,31.37623,-88.26457
33505,15,356,15356,22.12.2015,9,:03,9:03:00,31.37617,-88.26431
33505,15,356,15356,22.12.2015,12,:02,12:02:00,31.37633,-88.26451
33505,15,356,15356,22.12.2015,19,:02,19:02:00,31.36755,-88.27133
33505,15,356,15356,22.12.2015,20,:01,20:01:00,31.3677,-88.27136
33505,15,356,15356,22.12.2015,21,:01,21:01:00,31.36776,-88.27122
33505,15,356,15356,22.12.2015,22,:03,22:03:00,31.36754,-88.27131
33505,15,356,15356,22.12.2015,23,:00,23:00:00,31.36756,-88.27127
33505,15,357,15357,23.12.2015,0,:00,0:00:00,31.36825,-88.27066
33505,15,357,15357,23.12.2015,1,:00,1:00:00,31.36825,-88.27059
33505,15,357,15357,23.12.2015,2,:00,2:00:00,31.36752,-88.27111
33505,15,357,15357,23.12.2015,3,:02,3:02:00,31.3715,-88.26782
33505,15,357,15357,23.12.2015,7,:02,7:02:00,31.37142,-88.2678
33505,15,357,15357,23.12.2015,8,:02,8:02:00,31.3714,-88.26789
33505,15,357,15357,23.12.2015,9,:01,9:01:00,31.37139,-88.26773
33505,15,357,15357,23.12.2015,12,:03,12:03:00,31.3714,-88.2678
33505,15,357,15357,23.12.2015,13,:01,13:01:00,31.37636,-88.26446
33505,15,357,15357,23.12.2015,17,:01,17:01:00,31.37146,-88.26746
33505,15,357,15357,23.12.2015,18,:00,18:00:00,31.36752,-88.27127
33505,15,357,15357,23.12.2015,18,:02,18:02:00,31.37638,-88.26441
33505,15,357,15357,23.12.2015,19,:00,19:00:00,31.36766,-88.27159
33505,15,357,15357,23.12.2015,20,:00,20:00:00,31.36773,-88.27104
33505,15,357,15357,23.12.2015,21,:00,21:00:00,31.3676,-88.27106
33505,15,357,15357,23.12.2015,22,:00,22:00:00,31.36758,-88.27131
33505,15,357,15357,23.12.2015,23,:01,23:01:00,31.36815,-88.27083
33505,15,358,15358,24.12.2015,0,:01,0:01:00,31.36808,-88.27074
33505,15,358,15358,24.12.2015,1,:00,1:00:00,31.36754,-88.2712
33505,15,358,15358,24.12.2015,2,:03,2:03:00,31.37097,-88.26856
33505,15,358,15358,24.12.2015,3,:01,3:01:00,31.37122,-88.26753
33505,15,358,15358,24.12.2015,4,:03,4:03:00,31.37076,-88.26795
33505,15,358,15358,24.12.2015,5,:02,5:02:00,31.37125,-88.26793
33505,15,358,15358,24.12.2015,6,:03,6:03:00,31.3715,-88.26788
33505,15,358,15358,24.12.2015,7,:01,7:01:00,31.37146,-88.26786
33505,15,358,15358,24.12.2015,10,:02,10:02:00,31.37139,-88.26786
33505,15,358,15358,24.12.2015,12,:01,12:01:00,31.3717,-88.26782
33505,15,358,15358,24.12.2015,13,:02,13:02:00,31.37152,-88.26797
33505,15,358,15358,24.12.2015,14,:01,14:01:00,31.37146,-88.26788
33505,15,358,15358,24.12.2015,15,:03,15:03:00,31.3715,-88.26773
33505,15,358,15358,24.12.2015,16,:02,16:02:00,31.37137,-88.26779
33505,15,358,15358,24.12.2015,17,:03,17:03:00,31.37134,-88.26781
33505,15,358,15358,24.12.2015,18,:01,18:01:00,31.37113,-88.26804
33505,15,358,15358,24.12.2015,19,:00,19:00:00,31.36729,-88.27084
33505,15,358,15358,24.12.2015,20,:00,20:00:00,31.36819,-88.27066
33505,15,358,15358,24.12.2015,21,:01,21:01:00,31.36815,-88.27059
33505,15,358,15358,24.12.2015,22,:01,22:01:00,31.36809,-88.27061
33505,15,358,15358,24.12.2015,23,:01,23:01:00,31.36814,-88.27066
33505,15,359,15359,25.12.2015,0,:00,0:00:00,31.36766,-88.27116
33505,15,359,15359,25.12.2015,1,:03,1:03:00,31.37168,-88.268
33505,15,359,15359,25.12.2015,3,:01,3:01:00,31.37164,-88.26792
33505,15,359,15359,25.12.2015,4,:01,4:01:00,31.37148,-88.26802
33505,15,359,15359,25.12.2015,5,:01,5:01:00,31.37154,-88.26791
33505,15,359,15359,25.12.2015,7,:01,7:01:00,31.37137,-88.26765
33505,15,359,15359,25.12.2015,8,:01,8:01:00,31.37138,-88.26776
33505,15,359,15359,25.12.2015,9,:03,9:03:00,31.37157,-88.26792
33505,15,359,15359,25.12.2015,10,:00,10:00:00,31.37162,-88.26796
33505,15,359,15359,25.12.2015,11,:00,11:00:00,31.3715,-88.26788
33505,15,359,15359,25.12.2015,13,:03,13:03:00,31.37152,-88.26786
33505,15,359,15359,25.12.2015,15,:01,15:01:00,31.37169,-88.26812
33505,15,359,15359,25.12.2015,16,:01,16:01:00,31.37164,-88.26784
33505,15,359,15359,25.12.2015,18,:01,18:01:00,31.36755,-88.27122
33505,15,359,15359,25.12.2015,19,:01,19:01:00,31.36819,-88.27108
33505,15,359,15359,25.12.2015,20,:02,20:02:00,31.36755,-88.27154
33505,15,359,15359,25.12.2015,21,:00,21:00:00,31.3723,-88.26486
33505,15,359,15359,25.12.2015,22,:01,22:01:00,31.37251,-88.26502
33505,15,359,15359,25.12.2015,23,:01,23:01:00,31.37238,-88.2649
33505,15,360,15360,26.12.2015,0,:02,0:02:00,31.37457,-88.266
33505,15,360,15360,26.12.2015,1,:01,1:01:00,31.37684,-88.26594
33505,15,360,15360,26.12.2015,8,:01,8:01:00,31.3764,-88.26496
33505,15,360,15360,26.12.2015,9,:03,9:03:00,31.37617,-88.26463
33505,15,361,15361,27.12.2015,10,:01,10:01:00,31.37607,-88.26461
33505,15,361,15361,27.12.2015,14,:03,14:03:00,31.37607,-88.26475
33505,15,361,15361,27.12.2015,15,:01,15:01:00,31.37603,-88.2648
33505,15,361,15361,27.12.2015,16,:01,16:01:00,31.37617,-88.26466
33505,15,361,15361,27.12.2015,17,:02,17:02:00,31.37607,-88.26461
33505,15,362,15362,28.12.2015,16,:02,16:02:00,31.3775,-88.26725
33505,15,363,15363,29.12.2015,1,:01,1:01:00,31.39723,-88.27166
33505,15,363,15363,29.12.2015,2,:01,2:01:00,31.39734,-88.2718
33505,15,363,15363,29.12.2015,3,:01,3:01:00,31.39729,-88.27165
