bear,year,day,juliandate,GMT.Date,hours,minutes,GMT.Time,Latitude,Longitude
33506,16,222,16222,08.09.2016,14,:03,14:03:00,30.93054,-88.06073
33506,16,222,16222,08.09.2016,15,:03,15:03:00,30.93076,-88.06027
33506,16,222,16222,08.09.2016,18,:01,18:01:00,30.93078,-88.0604
33506,16,222,16222,08.09.2016,19,:00,19:00:00,30.93076,-88.06034
33506,16,222,16222,08.09.2016,20,:00,20:00:00,30.93076,-88.06037
33506,16,222,16222,08.09.2016,21,:01,21:01:00,30.93075,-88.06059
33506,16,222,16222,08.09.2016,22,:00,22:00:00,30.93079,-88.06038
33506,16,222,16222,08.09.2016,23,:00,23:00:00,30.93073,-88.06034
33506,16,223,16223,08.10.2016,2,:01,2:01:00,30.93076,-88.06034
33506,16,223,16223,08.10.2016,3,:01,3:01:00,30.9308,-88.06036
33506,16,223,16223,08.10.2016,4,:00,4:00:00,30.9308,-88.06037
33506,16,223,16223,08.10.2016,5,:01,5:01:00,30.93101,-88.06015
33506,16,223,16223,08.10.2016,6,:01,6:01:00,30.93251,-88.06137
33506,16,223,16223,08.10.2016,7,:00,7:00:00,30.93584,-88.06802
33506,16,223,16223,08.10.2016,8,:00,8:00:00,30.93918,-88.06767
33506,16,223,16223,08.10.2016,9,:01,9:01:00,30.93577,-88.07625
33506,16,223,16223,08.10.2016,10,:01,10:01:00,30.92936,-88.07434
33506,16,223,16223,08.10.2016,11,:01,11:01:00,30.92092,-88.07112
33506,16,223,16223,08.10.2016,13,:01,13:01:00,30.92063,-88.07
33506,16,223,16223,08.10.2016,14,:00,14:00:00,30.92103,-88.0698
33506,16,223,16223,08.10.2016,15,:00,15:00:00,30.92095,-88.06909
33506,16,223,16223,08.10.2016,16,:01,16:01:00,30.92105,-88.06925
33506,16,223,16223,08.10.2016,17,:00,17:00:00,30.91944,-88.06593
33506,16,223,16223,08.10.2016,18,:00,18:00:00,30.9167,-88.06152
33506,16,223,16223,08.10.2016,19,:00,19:00:00,30.91666,-88.04838
33506,16,223,16223,08.10.2016,20,:01,20:01:00,30.91882,-88.0363
33506,16,223,16223,08.10.2016,21,:00,21:00:00,30.9188,-88.03627
33506,16,223,16223,08.10.2016,22,:00,22:00:00,30.91877,-88.03617
33506,16,223,16223,08.10.2016,23,:00,23:00:00,30.91932,-88.03626
33506,16,224,16224,08.11.2016,0,:00,0:00:00,30.92744,-88.03823
33506,16,224,16224,08.11.2016,2,:02,2:02:00,30.92733,-88.03839
33506,16,224,16224,08.11.2016,5,:01,5:01:00,30.9274,-88.0385
33506,16,224,16224,08.11.2016,6,:01,6:01:00,30.92962,-88.03652
33506,16,224,16224,08.11.2016,7,:01,7:01:00,30.93562,-88.03384
33506,16,224,16224,08.11.2016,8,:01,8:01:00,30.92895,-88.03756
33506,16,224,16224,08.11.2016,9,:01,9:01:00,30.93319,-88.04369
33506,16,224,16224,08.11.2016,10,:01,10:01:00,30.94612,-88.04357
33506,16,224,16224,08.11.2016,11,:00,11:00:00,30.9461,-88.04352
33506,16,224,16224,08.11.2016,13,:02,13:02:00,30.94608,-88.04371
33506,16,224,16224,08.11.2016,14,:02,14:02:00,30.94603,-88.04366
33506,16,224,16224,08.11.2016,16,:02,16:02:00,30.94618,-88.04365
33506,16,224,16224,08.11.2016,17,:01,17:01:00,30.94631,-88.04376
33506,16,224,16224,08.11.2016,18,:01,18:01:00,30.94435,-88.04003
33506,16,224,16224,08.11.2016,19,:01,19:01:00,30.94579,-88.03652
33506,16,224,16224,08.11.2016,20,:01,20:01:00,30.95261,-88.0307
33506,16,224,16224,08.11.2016,21,:00,21:00:00,30.95847,-88.02866
33506,16,224,16224,08.11.2016,22,:03,22:03:00,30.95918,-88.03221
33506,16,224,16224,08.11.2016,23,:01,23:01:00,30.95891,-88.02948
33506,16,225,16225,08.12.2016,0,:01,0:01:00,30.95874,-88.02867
33506,16,225,16225,08.12.2016,1,:00,1:00:00,30.95868,-88.02867
33506,16,225,16225,08.12.2016,2,:00,2:00:00,30.95833,-88.02945
33506,16,225,16225,08.12.2016,3,:01,3:01:00,30.95836,-88.02945
33506,16,225,16225,08.12.2016,4,:03,4:03:00,30.9584,-88.02941
33506,16,225,16225,08.12.2016,5,:00,5:00:00,30.95838,-88.02867
33506,16,225,16225,08.12.2016,6,:03,6:03:00,30.95969,-88.0422
33506,16,225,16225,08.12.2016,7,:00,7:00:00,30.95627,-88.04591
33506,16,225,16225,08.12.2016,8,:01,8:01:00,30.9582,-88.04644
33506,16,225,16225,08.12.2016,9,:01,9:01:00,30.95627,-88.05146
33506,16,225,16225,08.12.2016,10,:02,10:02:00,30.94061,-88.05361
33506,16,225,16225,08.12.2016,11,:02,11:02:00,30.93951,-88.05497
33506,16,225,16225,08.12.2016,14,:01,14:01:00,30.93958,-88.05496
33506,16,225,16225,08.12.2016,16,:01,16:01:00,30.93935,-88.05479
33506,16,225,16225,08.12.2016,17,:01,17:01:00,30.93427,-88.0529
33506,16,225,16225,08.12.2016,18,:00,18:00:00,30.92488,-88.05468
33506,16,225,16225,08.12.2016,19,:00,19:00:00,30.92471,-88.05425
33506,16,225,16225,08.12.2016,20,:01,20:01:00,30.91768,-88.04934
33506,16,225,16225,08.12.2016,21,:00,21:00:00,30.91879,-88.03609
33506,16,225,16225,08.12.2016,22,:00,22:00:00,30.91926,-88.03652
33506,16,225,16225,08.12.2016,23,:00,23:00:00,30.91879,-88.0362
33506,16,226,16226,13.08.2016,1,:01,1:01:00,30.92561,-88.03649
33506,16,226,16226,13.08.2016,2,:01,2:01:00,30.9256,-88.03635
33506,16,226,16226,13.08.2016,4,:01,4:01:00,30.9255,-88.03646
33506,16,226,16226,13.08.2016,5,:00,5:00:00,30.92543,-88.03654
33506,16,226,16226,13.08.2016,6,:01,6:01:00,30.92724,-88.04001
33506,16,226,16226,13.08.2016,7,:00,7:00:00,30.93439,-88.03862
33506,16,226,16226,13.08.2016,8,:01,8:01:00,30.94996,-88.03403
33506,16,226,16226,13.08.2016,9,:01,9:01:00,30.96523,-88.03731
33506,16,226,16226,13.08.2016,10,:00,10:00:00,30.96496,-88.03582
33506,16,226,16226,13.08.2016,11,:00,11:00:00,30.96495,-88.03582
33506,16,226,16226,13.08.2016,12,:03,12:03:00,30.96496,-88.03585
33506,16,226,16226,13.08.2016,13,:01,13:01:00,30.96496,-88.03584
33506,16,226,16226,13.08.2016,14,:02,14:02:00,30.965,-88.03577
33506,16,226,16226,13.08.2016,15,:03,15:03:00,30.96495,-88.03573
33506,16,226,16226,13.08.2016,16,:00,16:00:00,30.96484,-88.03571
33506,16,226,16226,13.08.2016,17,:01,17:01:00,30.9651,-88.03755
33506,16,226,16226,13.08.2016,19,:01,19:01:00,30.95893,-88.0298
33506,16,226,16226,13.08.2016,20,:00,20:00:00,30.95842,-88.02866
33506,16,226,16226,13.08.2016,21,:00,21:00:00,30.95829,-88.0287
33506,16,226,16226,13.08.2016,22,:03,22:03:00,30.95605,-88.03278
33506,16,226,16226,13.08.2016,23,:01,23:01:00,30.94364,-88.03137
33506,16,227,16227,14.08.2016,0,:00,0:00:00,30.94363,-88.03121
33506,16,227,16227,14.08.2016,1,:00,1:00:00,30.94368,-88.03121
33506,16,227,16227,14.08.2016,2,:02,2:02:00,30.94378,-88.03133
33506,16,227,16227,14.08.2016,3,:00,3:00:00,30.94361,-88.03116
33506,16,227,16227,14.08.2016,4,:00,4:00:00,30.93543,-88.03402
33506,16,227,16227,14.08.2016,5,:01,5:01:00,30.93345,-88.0526
33506,16,227,16227,14.08.2016,7,:01,7:01:00,30.91879,-88.0713
33506,16,227,16227,14.08.2016,8,:00,8:00:00,30.91922,-88.06557
33506,16,227,16227,14.08.2016,10,:01,10:01:00,30.93791,-88.07693
33506,16,227,16227,14.08.2016,11,:01,11:01:00,30.93794,-88.07695
33506,16,227,16227,14.08.2016,12,:03,12:03:00,30.93794,-88.07691
33506,16,227,16227,14.08.2016,13,:01,13:01:00,30.93793,-88.07705
33506,16,227,16227,14.08.2016,14,:03,14:03:00,30.93794,-88.07695
33506,16,227,16227,14.08.2016,15,:03,15:03:00,30.93795,-88.07701
33506,16,227,16227,14.08.2016,16,:00,16:00:00,30.93783,-88.0768
33506,16,227,16227,14.08.2016,17,:00,17:00:00,30.93115,-88.07605
33506,16,227,16227,14.08.2016,18,:00,18:00:00,30.92293,-88.07211
33506,16,227,16227,14.08.2016,19,:00,19:00:00,30.92193,-88.06931
33506,16,227,16227,14.08.2016,20,:00,20:00:00,30.9252,-88.05333
33506,16,227,16227,14.08.2016,21,:03,21:03:00,30.92503,-88.04275
33506,16,227,16227,14.08.2016,22,:00,22:00:00,30.91884,-88.03614
33506,16,227,16227,14.08.2016,23,:00,23:00:00,30.91889,-88.03628
33506,16,228,16228,15.08.2016,1,:03,1:03:00,30.9407,-88.02905
33506,16,228,16228,15.08.2016,2,:00,2:00:00,30.94707,-88.03026
33506,16,228,16228,15.08.2016,3,:00,3:00:00,30.94707,-88.03032
33506,16,228,16228,15.08.2016,4,:00,4:00:00,30.94528,-88.02762
33506,16,228,16228,15.08.2016,5,:00,5:00:00,30.94695,-88.03027
33506,16,228,16228,15.08.2016,6,:01,6:01:00,30.95798,-88.03975
33506,16,228,16228,15.08.2016,7,:03,7:03:00,30.96531,-88.03452
33506,16,228,16228,15.08.2016,8,:00,8:00:00,30.9668,-88.04078
33506,16,228,16228,15.08.2016,9,:01,9:01:00,30.97639,-88.04398
33506,16,228,16228,15.08.2016,11,:01,11:01:00,30.97621,-88.0368
33506,16,228,16228,15.08.2016,14,:02,14:02:00,30.97623,-88.03691
33506,16,228,16228,15.08.2016,15,:03,15:03:00,30.97617,-88.03688
33506,16,228,16228,15.08.2016,20,:01,20:01:00,30.98698,-88.03411
33506,16,228,16228,15.08.2016,21,:00,21:00:00,30.98638,-88.02764
33506,16,228,16228,15.08.2016,22,:03,22:03:00,30.98276,-88.02589
33506,16,228,16228,15.08.2016,23,:01,23:01:00,30.98291,-88.02549
33506,16,229,16229,16.08.2016,0,:01,0:01:00,30.98265,-88.02536
33506,16,229,16229,16.08.2016,1,:01,1:01:00,30.98251,-88.0255
33506,16,229,16229,16.08.2016,2,:01,2:01:00,30.98272,-88.02553
33506,16,229,16229,16.08.2016,3,:03,3:03:00,30.98053,-88.02524
33506,16,229,16229,16.08.2016,4,:00,4:00:00,30.9783,-88.02615
33506,16,229,16229,16.08.2016,6,:03,6:03:00,30.97644,-88.02568
33506,16,229,16229,16.08.2016,11,:00,11:00:00,30.96708,-88.02531
33506,16,229,16229,16.08.2016,14,:02,14:02:00,30.96711,-88.02528
33506,16,229,16229,16.08.2016,16,:01,16:01:00,30.96669,-88.02528
33506,16,229,16229,16.08.2016,17,:01,17:01:00,30.9674,-88.02392
33506,16,229,16229,16.08.2016,18,:03,18:03:00,30.97817,-88.02622
33506,16,229,16229,16.08.2016,19,:01,19:01:00,30.98965,-88.02445
33506,16,229,16229,16.08.2016,20,:00,20:00:00,31.00124,-88.0251
33506,16,229,16229,16.08.2016,21,:03,21:03:00,30.99291,-88.02484
33506,16,229,16229,16.08.2016,22,:00,22:00:00,30.98904,-88.03694
33506,16,229,16229,16.08.2016,23,:00,23:00:00,30.98728,-88.04025
33506,16,230,16230,17.08.2016,0,:00,0:00:00,30.98705,-88.04028
33506,16,230,16230,17.08.2016,1,:00,1:00:00,30.98702,-88.04015
33506,16,230,16230,17.08.2016,2,:01,2:01:00,30.987,-88.04033
33506,16,230,16230,17.08.2016,3,:02,3:02:00,30.98709,-88.04029
33506,16,230,16230,17.08.2016,4,:00,4:00:00,30.98629,-88.04135
33506,16,230,16230,17.08.2016,5,:00,5:00:00,30.98539,-88.04433
33506,16,230,16230,17.08.2016,6,:01,6:01:00,30.98535,-88.04412
33506,16,230,16230,17.08.2016,7,:00,7:00:00,30.98574,-88.04434
33506,16,230,16230,17.08.2016,7,:01,7:01:00,30.96982,-88.02595
33506,16,230,16230,17.08.2016,8,:00,8:00:00,30.98575,-88.0452
33506,16,230,16230,17.08.2016,8,:02,8:02:00,30.96583,-88.02609
33506,16,230,16230,17.08.2016,9,:00,9:00:00,30.98505,-88.04508
33506,16,230,16230,17.08.2016,9,:01,9:01:00,30.96699,-88.02524
33506,16,230,16230,17.08.2016,10,:00,10:00:00,30.96706,-88.02528
33506,16,230,16230,17.08.2016,10,:01,10:01:00,30.98489,-88.04483
33506,16,230,16230,17.08.2016,11,:01,11:01:00,30.97478,-88.04705
33506,16,230,16230,17.08.2016,12,:01,12:01:00,30.96955,-88.04146
33506,16,230,16230,17.08.2016,13,:00,13:00:00,30.96955,-88.0414
33506,16,230,16230,17.08.2016,14,:01,14:01:00,30.96954,-88.04142
33506,16,230,16230,17.08.2016,17,:01,17:01:00,30.97022,-88.03861
33506,16,230,16230,17.08.2016,18,:00,18:00:00,30.96883,-88.03648
33506,16,230,16230,17.08.2016,19,:00,19:00:00,30.95884,-88.02872
33506,16,230,16230,17.08.2016,20,:00,20:00:00,30.95879,-88.0287
33506,16,230,16230,17.08.2016,21,:00,21:00:00,30.95844,-88.02864
33506,16,230,16230,17.08.2016,22,:02,22:02:00,30.95834,-88.02935
33506,16,230,16230,17.08.2016,23,:00,23:00:00,30.95766,-88.03047
33506,16,231,16231,18.08.2016,0,:01,0:01:00,30.95772,-88.03071
33506,16,231,16231,18.08.2016,1,:00,1:00:00,30.9576,-88.03056
33506,16,231,16231,18.08.2016,2,:00,2:00:00,30.95769,-88.0305
33506,16,231,16231,18.08.2016,3,:00,3:00:00,30.95755,-88.03054
33506,16,231,16231,18.08.2016,4,:00,4:00:00,30.95749,-88.03073
33506,16,231,16231,18.08.2016,5,:00,5:00:00,30.95795,-88.03174
33506,16,231,16231,18.08.2016,6,:03,6:03:00,30.958,-88.03168
33506,16,231,16231,18.08.2016,7,:00,7:00:00,30.95843,-88.03416
33506,16,231,16231,18.08.2016,8,:01,8:01:00,30.95854,-88.0345
33506,16,231,16231,18.08.2016,9,:00,9:00:00,30.95845,-88.03425
33506,16,231,16231,18.08.2016,10,:01,10:01:00,30.95614,-88.03801
33506,16,231,16231,18.08.2016,11,:01,11:01:00,30.95486,-88.03819
33506,16,231,16231,18.08.2016,12,:02,12:02:00,30.95496,-88.03833
33506,16,231,16231,18.08.2016,14,:03,14:03:00,30.95476,-88.03822
33506,16,231,16231,18.08.2016,15,:03,15:03:00,30.9549,-88.03821
33506,16,231,16231,18.08.2016,16,:01,16:01:00,30.95471,-88.03804
33506,16,231,16231,18.08.2016,17,:03,17:03:00,30.95497,-88.03823
33506,16,231,16231,18.08.2016,18,:03,18:03:00,30.95496,-88.03823
33506,16,231,16231,18.08.2016,19,:01,19:01:00,30.95508,-88.03826
33506,16,231,16231,18.08.2016,20,:00,20:00:00,30.95841,-88.03414
33506,16,231,16231,18.08.2016,21,:00,21:00:00,30.95756,-88.03084
33506,16,231,16231,18.08.2016,22,:00,22:00:00,30.95757,-88.03071
33506,16,232,16232,19.08.2016,0,:01,0:01:00,30.95771,-88.0305
33506,16,232,16232,19.08.2016,3,:01,3:01:00,30.9575,-88.03071
33506,16,232,16232,19.08.2016,4,:00,4:00:00,30.95899,-88.03424
33506,16,232,16232,19.08.2016,5,:01,5:01:00,30.95912,-88.03416
33506,16,232,16232,19.08.2016,6,:00,6:00:00,30.95755,-88.03071
33506,16,232,16232,19.08.2016,7,:00,7:00:00,30.95899,-88.04164
33506,16,232,16232,19.08.2016,8,:02,8:02:00,30.94723,-88.05194
33506,16,232,16232,19.08.2016,9,:03,9:03:00,30.9308,-88.05749
33506,16,232,16232,19.08.2016,10,:03,10:03:00,30.92571,-88.05915
33506,16,232,16232,19.08.2016,12,:02,12:02:00,30.92569,-88.05919
33506,16,232,16232,19.08.2016,14,:03,14:03:00,30.92567,-88.05909
33506,16,232,16232,19.08.2016,15,:03,15:03:00,30.92569,-88.05912
33506,16,232,16232,19.08.2016,16,:01,16:01:00,30.92569,-88.05919
33506,16,232,16232,19.08.2016,18,:03,18:03:00,30.92574,-88.05914
33506,16,232,16232,19.08.2016,20,:02,20:02:00,30.92567,-88.05922
33506,16,232,16232,19.08.2016,23,:01,23:01:00,30.92501,-88.05426
33506,16,233,16233,20.08.2016,0,:00,0:00:00,30.93569,-88.04785
33506,16,233,16233,20.08.2016,1,:00,1:00:00,30.94248,-88.03524
33506,16,233,16233,20.08.2016,2,:00,2:00:00,30.95755,-88.03063
33506,16,233,16233,20.08.2016,3,:01,3:01:00,30.95746,-88.03066
33506,16,233,16233,20.08.2016,4,:00,4:00:00,30.9578,-88.03027
33506,16,233,16233,20.08.2016,5,:00,5:00:00,30.95762,-88.03097
33506,16,233,16233,20.08.2016,6,:01,6:01:00,30.96257,-88.03887
33506,16,233,16233,20.08.2016,7,:00,7:00:00,30.96393,-88.0423
33506,16,233,16233,20.08.2016,8,:00,8:00:00,30.96496,-88.03604
33506,16,233,16233,20.08.2016,9,:01,9:01:00,30.96487,-88.03599
33506,16,233,16233,20.08.2016,10,:00,10:00:00,30.96491,-88.03596
33506,16,233,16233,20.08.2016,11,:02,11:02:00,30.96502,-88.03609
33506,16,233,16233,20.08.2016,12,:01,12:01:00,30.96495,-88.03601
33506,16,233,16233,20.08.2016,13,:03,13:03:00,30.96485,-88.03588
33506,16,233,16233,20.08.2016,15,:01,15:01:00,30.96489,-88.03609
33506,16,233,16233,20.08.2016,16,:01,16:01:00,30.96514,-88.03598
33506,16,233,16233,20.08.2016,17,:00,17:00:00,30.9666,-88.03073
33506,16,233,16233,20.08.2016,18,:00,18:00:00,30.95757,-88.03062
33506,16,233,16233,20.08.2016,19,:00,19:00:00,30.95737,-88.03065
33506,16,233,16233,20.08.2016,20,:03,20:03:00,30.95799,-88.03015
33506,16,233,16233,20.08.2016,22,:01,22:01:00,30.9576,-88.03041
33506,16,233,16233,20.08.2016,23,:00,23:00:00,30.95815,-88.02915
33506,16,234,16234,21.08.2016,0,:00,0:00:00,30.95817,-88.02906
33506,16,234,16234,21.08.2016,2,:01,2:01:00,30.95858,-88.02867
33506,16,234,16234,21.08.2016,3,:00,3:00:00,30.95949,-88.0297
33506,16,234,16234,21.08.2016,4,:00,4:00:00,30.96337,-88.03282
33506,16,234,16234,21.08.2016,8,:01,8:01:00,30.9306,-88.0613
33506,16,234,16234,21.08.2016,9,:03,9:03:00,30.93279,-88.04479
33506,16,234,16234,21.08.2016,10,:00,10:00:00,30.92915,-88.03897
33506,16,234,16234,21.08.2016,12,:03,12:03:00,30.92907,-88.03904
33506,16,234,16234,21.08.2016,14,:01,14:01:00,30.92918,-88.03911
33506,16,234,16234,21.08.2016,15,:01,15:01:00,30.92913,-88.03898
33506,16,234,16234,21.08.2016,18,:01,18:01:00,30.93606,-88.03617
33506,16,234,16234,21.08.2016,19,:01,19:01:00,30.95297,-88.03392
33506,16,234,16234,21.08.2016,20,:00,20:00:00,30.95743,-88.03061
33506,16,234,16234,21.08.2016,21,:00,21:00:00,30.95743,-88.03073
33506,16,234,16234,21.08.2016,22,:00,22:00:00,30.95787,-88.03039
33506,16,235,16235,22.08.2016,0,:01,0:01:00,30.95806,-88.03032
33506,16,235,16235,22.08.2016,1,:03,1:03:00,30.95777,-88.03048
33506,16,235,16235,22.08.2016,2,:00,2:00:00,30.95753,-88.03061
33506,16,235,16235,22.08.2016,3,:01,3:01:00,30.95912,-88.02989
33506,16,235,16235,22.08.2016,4,:00,4:00:00,30.95907,-88.02869
33506,16,235,16235,22.08.2016,5,:00,5:00:00,30.96225,-88.02851
33506,16,235,16235,22.08.2016,6,:00,6:00:00,30.96228,-88.02848
33506,16,235,16235,22.08.2016,7,:00,7:00:00,30.96227,-88.02852
33506,16,235,16235,22.08.2016,8,:01,8:01:00,30.96606,-88.03324
33506,16,235,16235,22.08.2016,9,:01,9:01:00,30.96551,-88.03577
33506,16,235,16235,22.08.2016,10,:01,10:01:00,30.96492,-88.03595
33506,16,235,16235,22.08.2016,12,:03,12:03:00,30.96495,-88.03568
33506,16,235,16235,22.08.2016,13,:01,13:01:00,30.96493,-88.03572
33506,16,235,16235,22.08.2016,16,:02,16:02:00,30.96489,-88.03567
33506,16,235,16235,22.08.2016,17,:00,17:00:00,30.96412,-88.03146
33506,16,235,16235,22.08.2016,18,:00,18:00:00,30.96407,-88.03002
33506,16,235,16235,22.08.2016,19,:00,19:00:00,30.96351,-88.02872
33506,16,235,16235,22.08.2016,20,:01,20:01:00,30.96227,-88.02848
33506,16,235,16235,22.08.2016,21,:00,21:00:00,30.96224,-88.02859
33506,16,235,16235,22.08.2016,23,:01,23:01:00,30.96227,-88.02859
33506,16,236,16236,23.08.2016,0,:00,0:00:00,30.96228,-88.02859
33506,16,236,16236,23.08.2016,1,:00,1:00:00,30.96228,-88.02851
33506,16,236,16236,23.08.2016,2,:00,2:00:00,30.96228,-88.02854
33506,16,236,16236,23.08.2016,3,:00,3:00:00,30.95754,-88.0307
33506,16,236,16236,23.08.2016,4,:00,4:00:00,30.95758,-88.03082
33506,16,236,16236,23.08.2016,5,:00,5:00:00,30.95731,-88.03073
33506,16,236,16236,23.08.2016,6,:01,6:01:00,30.94999,-88.04151
33506,16,236,16236,23.08.2016,7,:01,7:01:00,30.94585,-88.05012
33506,16,236,16236,23.08.2016,8,:01,8:01:00,30.93874,-88.05408
33506,16,236,16236,23.08.2016,9,:00,9:00:00,30.93872,-88.0541
33506,16,236,16236,23.08.2016,10,:00,10:00:00,30.93872,-88.05415
33506,16,236,16236,23.08.2016,12,:02,12:02:00,30.93883,-88.05413
33506,16,236,16236,23.08.2016,13,:03,13:03:00,30.9387,-88.05406
33506,16,236,16236,23.08.2016,14,:03,14:03:00,30.93869,-88.05406
33506,16,236,16236,23.08.2016,16,:00,16:00:00,30.93868,-88.05408
33506,16,236,16236,23.08.2016,17,:03,17:03:00,30.93872,-88.0541
33506,16,236,16236,23.08.2016,18,:00,18:00:00,30.93839,-88.05319
33506,16,236,16236,23.08.2016,19,:00,19:00:00,30.93994,-88.04785
33506,16,236,16236,23.08.2016,20,:01,20:01:00,30.93739,-88.04537
33506,16,236,16236,23.08.2016,21,:01,21:01:00,30.93738,-88.04518
33506,16,236,16236,23.08.2016,22,:00,22:00:00,30.93741,-88.04525
33506,16,236,16236,23.08.2016,23,:01,23:01:00,30.93262,-88.04618
33506,16,237,16237,24.08.2016,0,:02,0:02:00,30.93246,-88.04626
33506,16,237,16237,24.08.2016,1,:01,1:01:00,30.93241,-88.04629
33506,16,237,16237,24.08.2016,2,:01,2:01:00,30.93247,-88.04663
33506,16,237,16237,24.08.2016,4,:00,4:00:00,30.92789,-88.04166
33506,16,237,16237,24.08.2016,6,:00,6:00:00,30.9374,-88.04534
33506,16,237,16237,24.08.2016,7,:00,7:00:00,30.94523,-88.05068
33506,16,237,16237,24.08.2016,9,:01,9:01:00,30.94467,-88.03712
33506,16,237,16237,24.08.2016,10,:00,10:00:00,30.94463,-88.03724
33506,16,237,16237,24.08.2016,11,:00,11:00:00,30.94458,-88.03715
33506,16,237,16237,24.08.2016,12,:00,12:00:00,30.94459,-88.03717
33506,16,237,16237,24.08.2016,14,:01,14:01:00,30.94444,-88.03715
33506,16,237,16237,24.08.2016,15,:01,15:01:00,30.94441,-88.03712
33506,16,237,16237,24.08.2016,18,:01,18:01:00,30.94899,-88.03524
33506,16,237,16237,24.08.2016,19,:00,19:00:00,30.93837,-88.04334
33506,16,237,16237,24.08.2016,20,:00,20:00:00,30.93734,-88.04532
33506,16,237,16237,24.08.2016,21,:00,21:00:00,30.93738,-88.04537
33506,16,237,16237,24.08.2016,23,:01,23:01:00,30.93464,-88.04648
33506,16,238,16238,25.08.2016,0,:01,0:01:00,30.93472,-88.04641
33506,16,238,16238,25.08.2016,1,:00,1:00:00,30.93464,-88.04647
33506,16,238,16238,25.08.2016,2,:00,2:00:00,30.93836,-88.04533
33506,16,238,16238,25.08.2016,3,:01,3:01:00,30.93532,-88.04238
33506,16,238,16238,25.08.2016,4,:01,4:01:00,30.92402,-88.03708
33506,16,238,16238,25.08.2016,6,:01,6:01:00,30.91575,-88.06308
33506,16,238,16238,25.08.2016,7,:01,7:01:00,30.92201,-88.06756
33506,16,238,16238,25.08.2016,8,:01,8:01:00,30.93621,-88.05871
33506,16,238,16238,25.08.2016,9,:00,9:00:00,30.94651,-88.05888
33506,16,238,16238,25.08.2016,10,:01,10:01:00,30.94685,-88.05818
33506,16,238,16238,25.08.2016,12,:01,12:01:00,30.94667,-88.05811
33506,16,238,16238,25.08.2016,13,:00,13:00:00,30.94458,-88.0371
33506,16,238,16238,25.08.2016,13,:03,13:03:00,30.94678,-88.0582
33506,16,238,16238,25.08.2016,18,:04,18:04:00,30.95318,-88.0689
33506,16,238,16238,25.08.2016,19,:00,19:00:00,30.95847,-88.0698
33506,16,238,16238,25.08.2016,20,:00,20:00:00,30.96321,-88.05742
33506,16,238,16238,25.08.2016,21,:00,21:00:00,30.97118,-88.06243
33506,16,238,16238,25.08.2016,22,:01,22:01:00,30.97576,-88.07309
33506,16,239,16239,26.08.2016,0,:03,0:03:00,30.95664,-88.07378
33506,16,239,16239,26.08.2016,1,:00,1:00:00,30.95813,-88.06933
33506,16,239,16239,26.08.2016,2,:00,2:00:00,30.95819,-88.06926
33506,16,239,16239,26.08.2016,3,:01,3:01:00,30.95759,-88.06993
33506,16,239,16239,26.08.2016,4,:01,4:01:00,30.95761,-88.0701
33506,16,239,16239,26.08.2016,5,:00,5:00:00,30.95792,-88.06958
33506,16,239,16239,26.08.2016,6,:00,6:00:00,30.95711,-88.07089
33506,16,239,16239,26.08.2016,7,:00,7:00:00,30.95686,-88.07083
33506,16,239,16239,26.08.2016,8,:00,8:00:00,30.95692,-88.07082
33506,16,239,16239,26.08.2016,9,:00,9:00:00,30.94859,-88.06396
33506,16,239,16239,26.08.2016,12,:03,12:03:00,30.9467,-88.0581
33506,16,239,16239,26.08.2016,13,:02,13:02:00,30.94657,-88.05813
33506,16,239,16239,26.08.2016,14,:03,14:03:00,30.94673,-88.05818
33506,16,239,16239,26.08.2016,18,:03,18:03:00,30.94669,-88.05823
33506,16,239,16239,26.08.2016,19,:02,19:02:00,30.94674,-88.05825
33506,16,239,16239,26.08.2016,20,:00,20:00:00,30.94674,-88.05814
33506,16,239,16239,26.08.2016,22,:03,22:03:00,30.94462,-88.0537
33506,16,239,16239,26.08.2016,23,:00,23:00:00,30.93738,-88.04538
33506,16,240,16240,27.08.2016,0,:00,0:00:00,30.93545,-88.03878
33506,16,240,16240,27.08.2016,1,:00,1:00:00,30.93742,-88.02963
33506,16,240,16240,27.08.2016,2,:01,2:01:00,30.95173,-88.02862
33506,16,240,16240,27.08.2016,3,:00,3:00:00,30.95869,-88.02864
33506,16,240,16240,27.08.2016,4,:00,4:00:00,30.96283,-88.02922
33506,16,240,16240,27.08.2016,5,:01,5:01:00,30.96517,-88.03289
33506,16,240,16240,27.08.2016,6,:02,6:02:00,30.96567,-88.04246
33506,16,240,16240,27.08.2016,7,:00,7:00:00,30.95629,-88.05123
33506,16,240,16240,27.08.2016,8,:00,8:00:00,30.94544,-88.0489
33506,16,240,16240,27.08.2016,9,:00,9:00:00,30.94719,-88.05209
33506,16,240,16240,27.08.2016,10,:00,10:00:00,30.94712,-88.053
33506,16,240,16240,27.08.2016,11,:02,11:02:00,30.93968,-88.05359
33506,16,240,16240,27.08.2016,12,:01,12:01:00,30.93977,-88.05357
33506,16,240,16240,27.08.2016,13,:00,13:00:00,30.93994,-88.05362
33506,16,240,16240,27.08.2016,15,:01,15:01:00,30.93974,-88.05361
33506,16,240,16240,27.08.2016,16,:02,16:02:00,30.9398,-88.05363
33506,16,240,16240,27.08.2016,17,:00,17:00:00,30.93999,-88.05352
33506,16,240,16240,27.08.2016,18,:00,18:00:00,30.94554,-88.05281
