bear,year,day,Julian_date,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33501,17,90,17090,31.03.2017,3,:00,3:00:00,30.90802,-88.10176
33501,17,90,17090,31.03.2017,4,:00,4:00:00,30.90808,-88.10169
33501,17,90,17090,31.03.2017,5,:23,5:23:00,30.90807,-88.10179
33501,17,90,17090,31.03.2017,6,:23,6:23:00,30.90803,-88.10173
33501,17,90,17090,31.03.2017,7,:23,7:23:00,30.90806,-88.10171
33501,17,90,17090,31.03.2017,8,:23,8:23:00,30.9079,-88.10166
33501,17,90,17090,31.03.2017,9,:23,9:23:00,30.90809,-88.10175
33501,17,90,17090,31.03.2017,10,:23,10:23:00,30.90814,-88.10171
33501,17,90,17090,31.03.2017,11,:23,11:23:00,30.90809,-88.1018
33501,17,90,17090,31.03.2017,12,:23,12:23:00,30.90815,-88.10161
33501,17,90,17090,31.03.2017,13,:23,13:23:00,30.90804,-88.10168
33501,17,90,17090,31.03.2017,14,:23,14:23:00,30.90805,-88.10171
33501,17,90,17090,31.03.2017,15,:23,15:23:00,30.90789,-88.10171
33501,17,90,17090,31.03.2017,16,:23,16:23:00,30.90808,-88.10173
33501,17,90,17090,31.03.2017,17,:23,17:23:00,30.90819,-88.10171
33501,17,90,17090,31.03.2017,18,:23,18:23:00,30.90813,-88.10164
33501,17,90,17090,31.03.2017,19,:23,19:23:00,30.90825,-88.10171
33501,17,90,17090,31.03.2017,20,:23,20:23:00,30.90777,-88.10175
33501,17,90,17090,31.03.2017,21,:23,21:23:00,30.90832,-88.10203
33501,17,91,17091,01.04.2017,0,:23,0:23:00,30.90812,-88.10176
33501,17,91,17091,01.04.2017,1,:23,1:23:00,30.90821,-88.10176
33501,17,91,17091,01.04.2017,2,:23,2:23:00,30.90807,-88.10173
33501,17,91,17091,01.04.2017,3,:23,3:23:00,30.90767,-88.10157
33501,17,91,17091,01.04.2017,4,:23,4:23:00,30.90806,-88.10186
33501,17,91,17091,01.04.2017,5,:01,5:01:00,30.90806,-88.10173
33501,17,91,17091,01.04.2017,6,:01,6:01:00,30.90812,-88.10163
33501,17,91,17091,01.04.2017,7,:03,7:03:00,30.9082,-88.10176
33501,17,91,17091,01.04.2017,8,:03,8:03:00,30.90802,-88.10167
33501,17,91,17091,01.04.2017,9,:03,9:03:00,30.90806,-88.10166
33501,17,91,17091,01.04.2017,10,:03,10:03:00,30.90804,-88.10163
33501,17,91,17091,01.04.2017,11,:03,11:03:00,30.90802,-88.10166
33501,17,91,17091,01.04.2017,12,:03,12:03:00,30.90813,-88.10179
33501,17,91,17091,01.04.2017,13,:03,13:03:00,30.9081,-88.10175
33501,17,91,17091,01.04.2017,14,:03,14:03:00,30.90809,-88.10185
33501,17,91,17091,01.04.2017,15,:03,15:03:00,30.90812,-88.10179
33501,17,91,17091,01.04.2017,16,:03,16:03:00,30.90807,-88.10178
33501,17,91,17091,01.04.2017,17,:03,17:03:00,30.90811,-88.10178
33501,17,91,17091,01.04.2017,18,:03,18:03:00,30.90814,-88.10175
33501,17,91,17091,01.04.2017,19,:03,19:03:00,30.9081,-88.10178
33501,17,91,17091,01.04.2017,20,:03,20:03:00,30.90806,-88.10173
33501,17,92,17092,02.04.2017,0,:03,0:03:00,30.90807,-88.10175
33501,17,92,17092,02.04.2017,1,:03,1:03:00,30.90813,-88.10174
33501,17,92,17092,02.04.2017,2,:03,2:03:00,30.90814,-88.10166
33501,17,92,17092,02.04.2017,3,:03,3:03:00,30.90783,-88.10185
33501,17,92,17092,02.04.2017,4,:03,4:03:00,30.90806,-88.10175
33501,17,92,17092,02.04.2017,5,:03,5:03:00,30.90808,-88.10171
33501,17,92,17092,02.04.2017,6,:03,6:03:00,30.90834,-88.10176
33501,17,92,17092,02.04.2017,7,:02,7:02:00,30.90811,-88.10179
33501,17,92,17092,02.04.2017,8,:02,8:02:00,30.90829,-88.10151
33501,17,92,17092,02.04.2017,9,:02,9:02:00,30.9081,-88.10178
33501,17,92,17092,02.04.2017,10,:02,10:02:00,30.90803,-88.10172
33501,17,92,17092,02.04.2017,11,:02,11:02:00,30.90811,-88.10135
33501,17,92,17092,02.04.2017,12,:02,12:02:00,30.90806,-88.10175
33501,17,92,17092,02.04.2017,13,:02,13:02:00,30.908,-88.10165
33501,17,92,17092,02.04.2017,14,:02,14:02:00,30.90809,-88.10171
33501,17,93,17093,03.04.2017,0,:02,0:02:00,30.90799,-88.10172
33501,17,93,17093,03.04.2017,1,:02,1:02:00,30.908,-88.10171
33501,17,93,17093,03.04.2017,2,:02,2:02:00,30.90821,-88.10173
33501,17,93,17093,03.04.2017,3,:02,3:02:00,30.90805,-88.10182
33501,17,93,17093,03.04.2017,4,:02,4:02:00,30.90809,-88.10175
33501,17,93,17093,03.04.2017,5,:02,5:02:00,30.90812,-88.10173
33501,17,93,17093,03.04.2017,6,:02,6:02:00,30.90811,-88.10167
33501,17,93,17093,03.04.2017,7,:02,7:02:00,30.90809,-88.10182
33501,17,93,17093,03.04.2017,8,:02,8:02:00,30.90811,-88.10174
33501,17,93,17093,03.04.2017,9,:02,9:02:00,30.90814,-88.10173
33501,17,93,17093,03.04.2017,10,:02,10:02:00,30.90807,-88.10179
33501,17,93,17093,03.04.2017,11,:02,11:02:00,30.90813,-88.10185
33501,17,93,17093,03.04.2017,12,:02,12:02:00,30.90814,-88.10175
33501,17,93,17093,03.04.2017,13,:02,13:02:00,30.90827,-88.10186
33501,17,93,17093,03.04.2017,14,:03,14:03:00,30.90808,-88.10186
33501,17,93,17093,03.04.2017,15,:03,15:03:00,30.90808,-88.10172
33501,17,93,17093,03.04.2017,16,:03,16:03:00,30.90811,-88.10189
33501,17,93,17093,03.04.2017,17,:03,17:03:00,30.90822,-88.1018
33501,17,93,17093,03.04.2017,18,:03,18:03:00,30.90812,-88.10186
33501,17,93,17093,03.04.2017,19,:03,19:03:00,30.90813,-88.10186
33501,17,93,17093,03.04.2017,20,:03,20:03:00,30.90805,-88.10174
33501,17,93,17093,03.04.2017,21,:03,21:03:00,30.90808,-88.10175
33501,17,94,17094,04.04.2017,0,:03,0:03:00,30.9081,-88.10171
33501,17,94,17094,04.04.2017,1,:03,1:03:00,30.90808,-88.10174
33501,17,94,17094,04.04.2017,2,:03,2:03:00,30.90801,-88.10175
33501,17,94,17094,04.04.2017,3,:03,3:03:00,30.90808,-88.10172
33501,17,94,17094,04.04.2017,4,:03,4:03:00,30.90803,-88.10175
33501,17,94,17094,04.04.2017,5,:03,5:03:00,30.9081,-88.10182
33501,17,94,17094,04.04.2017,6,:03,6:03:00,30.90808,-88.1018
33501,17,94,17094,04.04.2017,7,:03,7:03:00,30.90811,-88.10186
33501,17,94,17094,04.04.2017,8,:03,8:03:00,30.90809,-88.10171
33501,17,94,17094,04.04.2017,9,:03,9:03:00,30.90807,-88.10178
33501,17,94,17094,04.04.2017,10,:03,10:03:00,30.9081,-88.10176
33501,17,94,17094,04.04.2017,11,:03,11:03:00,30.90808,-88.1018
33501,17,94,17094,04.04.2017,12,:03,12:03:00,30.90809,-88.10179
33501,17,94,17094,04.04.2017,13,:03,13:03:00,30.90818,-88.1018
33501,17,94,17094,04.04.2017,14,:23,14:23:00,30.9081,-88.10171
33501,17,94,17094,04.04.2017,15,:23,15:23:00,30.90812,-88.10178
33501,17,94,17094,04.04.2017,16,:23,16:23:00,30.90808,-88.10179
33501,17,94,17094,04.04.2017,17,:23,17:23:00,30.90807,-88.10168
33501,17,94,17094,04.04.2017,18,:23,18:23:00,30.90799,-88.10175
33501,17,94,17094,04.04.2017,19,:23,19:23:00,30.90812,-88.10185
33501,17,94,17094,04.04.2017,20,:23,20:23:00,30.90805,-88.10179
33501,17,94,17094,04.04.2017,21,:23,21:23:00,30.90814,-88.10183
33501,17,95,17095,05.04.2017,0,:23,0:23:00,30.90806,-88.10173
33501,17,95,17095,05.04.2017,1,:23,1:23:00,30.90817,-88.10165
33501,17,95,17095,05.04.2017,2,:23,2:23:00,30.90805,-88.10172
33501,17,95,17095,05.04.2017,3,:23,3:23:00,30.90838,-88.10172
33501,17,95,17095,05.04.2017,4,:23,4:23:00,30.90799,-88.1018
33501,17,95,17095,05.04.2017,5,:23,5:23:00,30.9081,-88.10175
33501,17,95,17095,05.04.2017,6,:23,6:23:00,30.90807,-88.10175
33501,17,95,17095,05.04.2017,7,:23,7:23:00,30.90814,-88.10169
33501,17,95,17095,05.04.2017,8,:23,8:23:00,30.90807,-88.10169
33501,17,95,17095,05.04.2017,9,:23,9:23:00,30.90812,-88.10164
33501,17,95,17095,05.04.2017,10,:20,10:20:00,30.90811,-88.10182
33501,17,95,17095,05.04.2017,11,:20,11:20:00,30.90798,-88.10171
33501,17,95,17095,05.04.2017,12,:20,12:20:00,30.90808,-88.10171
33501,17,95,17095,05.04.2017,13,:20,13:20:00,30.90805,-88.10179
33501,17,95,17095,05.04.2017,14,:20,14:20:00,30.90814,-88.10185
33501,17,95,17095,05.04.2017,15,:20,15:20:00,30.90814,-88.10174
33501,17,95,17095,05.04.2017,16,:20,16:20:00,30.90805,-88.10165
33501,17,95,17095,05.04.2017,17,:20,17:20:00,30.90809,-88.10185
33501,17,95,17095,05.04.2017,18,:20,18:20:00,30.90798,-88.10182
33501,17,95,17095,05.04.2017,19,:20,19:20:00,30.90799,-88.10182
33501,17,95,17095,05.04.2017,20,:20,20:20:00,30.90834,-88.10189
33501,17,95,17095,05.04.2017,21,:20,21:20:00,30.90793,-88.10171
33501,17,95,17095,05.04.2017,22,:20,22:20:00,30.90802,-88.10176
33501,17,95,17095,05.04.2017,23,:20,23:20:00,30.90804,-88.10179
33501,17,96,17096,06.04.2017,0,:20,0:20:00,30.90803,-88.10193
33501,17,96,17096,06.04.2017,1,:20,1:20:00,30.90809,-88.10196
33501,17,96,17096,06.04.2017,2,:20,2:20:00,30.90817,-88.1018
33501,17,96,17096,06.04.2017,3,:20,3:20:00,30.90804,-88.10186
33501,17,96,17096,06.04.2017,4,:20,4:20:00,30.908,-88.10189
33501,17,96,17096,06.04.2017,5,:20,5:20:00,30.90802,-88.10182
33501,17,96,17096,06.04.2017,6,:20,6:20:00,30.90799,-88.10191
33501,17,96,17096,06.04.2017,7,:20,7:20:00,30.9081,-88.1019
33501,17,96,17096,06.04.2017,8,:19,8:19:00,30.90802,-88.10176
33501,17,96,17096,06.04.2017,9,:19,9:19:00,30.9081,-88.10182
33501,17,96,17096,06.04.2017,10,:19,10:19:00,30.90807,-88.10178
33501,17,96,17096,06.04.2017,11,:19,11:19:00,30.90794,-88.10186
33501,17,96,17096,06.04.2017,12,:19,12:19:00,30.90789,-88.10155
33501,17,96,17096,06.04.2017,13,:19,13:19:00,30.9081,-88.10189
33501,17,96,17096,06.04.2017,14,:19,14:19:00,30.90805,-88.10191
33501,17,96,17096,06.04.2017,15,:19,15:19:00,30.90806,-88.10176
33501,17,96,17096,06.04.2017,16,:19,16:19:00,30.90808,-88.10186
33501,17,96,17096,06.04.2017,17,:19,17:19:00,30.90802,-88.10182
33501,17,96,17096,06.04.2017,18,:19,18:19:00,30.90804,-88.10176
33501,17,96,17096,06.04.2017,19,:19,19:19:00,30.9082,-88.10176
33501,17,96,17096,06.04.2017,20,:19,20:19:00,30.90801,-88.10179
33501,17,96,17096,06.04.2017,21,:19,21:19:00,30.90802,-88.10182
33501,17,96,17096,06.04.2017,22,:19,22:19:00,30.90821,-88.10215
33501,17,96,17096,06.04.2017,23,:19,23:19:00,30.90795,-88.10185
33501,17,97,17097,07.04.2017,0,:19,0:19:00,30.90792,-88.10186
33501,17,97,17097,07.04.2017,1,:19,1:19:00,30.90804,-88.10179
33501,17,97,17097,07.04.2017,2,:19,2:19:00,30.908,-88.10176
33501,17,97,17097,07.04.2017,3,:19,3:19:00,30.90802,-88.10176
33501,17,97,17097,07.04.2017,4,:19,4:19:00,30.90798,-88.10173
33501,17,97,17097,07.04.2017,5,:19,5:19:00,30.90802,-88.10179
33501,17,97,17097,07.04.2017,6,:16,6:16:00,30.90802,-88.10185
33501,17,97,17097,07.04.2017,7,:16,7:16:00,30.90806,-88.10183
33501,17,97,17097,07.04.2017,8,:16,8:16:00,30.90802,-88.1019
33501,17,97,17097,07.04.2017,9,:16,9:16:00,30.9081,-88.10185
33501,17,97,17097,07.04.2017,10,:16,10:16:00,30.90825,-88.10186
33501,17,97,17097,07.04.2017,11,:16,11:16:00,30.90803,-88.10179
33501,17,97,17097,07.04.2017,12,:16,12:16:00,30.90807,-88.10179
33501,17,97,17097,07.04.2017,13,:16,13:16:00,30.90798,-88.10182
33501,17,97,17097,07.04.2017,14,:16,14:16:00,30.90792,-88.10201
33501,17,97,17097,07.04.2017,15,:16,15:16:00,30.90802,-88.10182
33501,17,97,17097,07.04.2017,16,:16,16:16:00,30.90796,-88.10178
33501,17,97,17097,07.04.2017,17,:16,17:16:00,30.90809,-88.10186
33501,17,97,17097,07.04.2017,18,:16,18:16:00,30.9082,-88.10179
33501,17,97,17097,07.04.2017,19,:16,19:16:00,30.90841,-88.10179
33501,17,97,17097,07.04.2017,20,:16,20:16:00,30.90802,-88.10178
33501,17,97,17097,07.04.2017,21,:16,21:16:00,30.90813,-88.10182
33501,17,98,17098,08.04.2017,0,:16,0:16:00,30.90836,-88.10178
33501,17,98,17098,08.04.2017,1,:16,1:16:00,30.9083,-88.10185
33501,17,98,17098,08.04.2017,2,:16,2:16:00,30.90814,-88.10182
33501,17,98,17098,08.04.2017,3,:16,3:16:00,30.90808,-88.10182
33501,17,98,17098,08.04.2017,4,:16,4:16:00,30.90805,-88.10174
33501,17,98,17098,08.04.2017,5,:16,5:16:00,30.90794,-88.10182
33501,17,98,17098,08.04.2017,6,:22,6:22:00,30.90802,-88.10183
33501,17,98,17098,08.04.2017,7,:22,7:22:00,30.90809,-88.10183
33501,17,98,17098,08.04.2017,8,:22,8:22:00,30.90808,-88.10182
33501,17,98,17098,08.04.2017,9,:22,9:22:00,30.90805,-88.10189
33501,17,98,17098,08.04.2017,10,:20,10:20:00,30.90838,-88.10211
33501,17,98,17098,08.04.2017,11,:20,11:20:00,30.9078,-88.10127
33501,17,98,17098,08.04.2017,12,:20,12:20:00,30.90792,-88.10193
33501,17,98,17098,08.04.2017,13,:20,13:20:00,30.90799,-88.10187
33501,17,98,17098,08.04.2017,14,:20,14:20:00,30.90807,-88.10182
33501,17,98,17098,08.04.2017,15,:20,15:20:00,30.90807,-88.10171
33501,17,98,17098,08.04.2017,16,:20,16:20:00,30.90815,-88.10169
33501,17,98,17098,08.04.2017,17,:20,17:20:00,30.90813,-88.10175
33501,17,98,17098,08.04.2017,18,:20,18:20:00,30.90808,-88.10185
33501,17,98,17098,08.04.2017,19,:20,19:20:00,30.90805,-88.10183
33501,17,98,17098,08.04.2017,20,:20,20:20:00,30.9081,-88.10194
33501,17,98,17098,08.04.2017,21,:20,21:20:00,30.90806,-88.1019
33501,17,98,17098,08.04.2017,22,:20,22:20:00,30.908,-88.10201
33501,17,98,17098,08.04.2017,23,:20,23:20:00,30.90803,-88.10186
33501,17,99,17099,09.04.2017,0,:20,0:20:00,30.90804,-88.10171
33501,17,99,17099,09.04.2017,1,:20,1:20:00,30.90808,-88.10179
33501,17,99,17099,09.04.2017,2,:20,2:20:00,30.90803,-88.10168
33501,17,99,17099,09.04.2017,3,:20,3:20:00,30.90807,-88.1019
33501,17,99,17099,09.04.2017,4,:20,4:20:00,30.908,-88.10154
33501,17,99,17099,09.04.2017,5,:20,5:20:00,30.90837,-88.10186
33501,17,99,17099,09.04.2017,6,:20,6:20:00,30.90816,-88.10179
33501,17,99,17099,09.04.2017,7,:20,7:20:00,30.90752,-88.10119
33501,17,99,17099,09.04.2017,8,:21,8:21:00,30.90798,-88.10178
33501,17,99,17099,09.04.2017,9,:21,9:21:00,30.90807,-88.10185
33501,17,99,17099,09.04.2017,10,:21,10:21:00,30.90803,-88.10179
33501,17,99,17099,09.04.2017,11,:21,11:21:00,30.90809,-88.10178
33501,17,99,17099,09.04.2017,12,:21,12:21:00,30.90818,-88.10168
33501,17,99,17099,09.04.2017,13,:21,13:21:00,30.90814,-88.10203
33501,17,99,17099,09.04.2017,14,:21,14:21:00,30.90806,-88.10185
33501,17,99,17099,09.04.2017,15,:21,15:21:00,30.90806,-88.10182
33501,17,99,17099,09.04.2017,16,:21,16:21:00,30.90807,-88.10179
33501,17,99,17099,09.04.2017,17,:21,17:21:00,30.90805,-88.10182
33501,17,99,17099,09.04.2017,18,:21,18:21:00,30.90799,-88.10175
33501,17,99,17099,09.04.2017,19,:21,19:21:00,30.90802,-88.10182
33501,17,99,17099,09.04.2017,20,:21,20:21:00,30.90799,-88.10186
33501,17,99,17099,09.04.2017,21,:21,21:21:00,30.90813,-88.10166
33501,17,99,17099,09.04.2017,22,:21,22:21:00,30.90798,-88.10166
33501,17,99,17099,09.04.2017,23,:21,23:21:00,30.90826,-88.1018
33501,17,101,17101,11.04.2017,0,:21,0:21:00,30.90808,-88.10185
33501,17,101,17101,11.04.2017,1,:21,1:21:00,30.90814,-88.10179
33501,17,101,17101,11.04.2017,2,:21,2:21:00,30.90797,-88.10169
33501,17,101,17101,11.04.2017,3,:21,3:21:00,30.90803,-88.10175
33501,17,101,17101,11.04.2017,4,:21,4:21:00,30.908,-88.10154
33501,17,101,17101,11.04.2017,5,:21,5:21:00,30.90802,-88.10171
33501,17,101,17101,11.04.2017,6,:04,6:04:00,30.90802,-88.10151
33501,17,101,17101,11.04.2017,7,:04,7:04:00,30.90842,-88.10105
33501,17,101,17101,11.04.2017,8,:04,8:04:00,30.90836,-88.10061
33501,17,101,17101,11.04.2017,9,:04,9:04:00,30.90836,-88.10051
33501,17,101,17101,11.04.2017,10,:04,10:04:00,30.90841,-88.10055
33501,17,101,17101,11.04.2017,11,:04,11:04:00,30.90826,-88.10054
33501,17,101,17101,11.04.2017,12,:04,12:04:00,30.90824,-88.10065
33501,17,101,17101,11.04.2017,13,:04,13:04:00,30.90839,-88.10051
33501,17,101,17101,11.04.2017,14,:04,14:04:00,30.90814,-88.10047
33501,17,101,17101,11.04.2017,15,:04,15:04:00,30.90818,-88.10054
33501,17,101,17101,11.04.2017,16,:04,16:04:00,30.90824,-88.1003
33501,17,101,17101,11.04.2017,17,:04,17:04:00,30.9082,-88.10054
33501,17,101,17101,11.04.2017,18,:04,18:04:00,30.9083,-88.10044
33501,17,101,17101,11.04.2017,19,:04,19:04:00,30.90827,-88.10047
33501,17,101,17101,11.04.2017,20,:04,20:04:00,30.90829,-88.10034
33501,17,101,17101,11.04.2017,21,:04,21:04:00,30.90839,-88.10039
33501,17,101,17101,11.04.2017,22,:04,22:04:00,30.90812,-88.10051
33501,17,101,17101,11.04.2017,23,:04,23:04:00,30.90827,-88.10058
33501,17,102,17102,12.04.2017,0,:04,0:04:00,30.90848,-88.10069
33501,17,102,17102,12.04.2017,1,:04,1:04:00,30.90848,-88.10047
33501,17,102,17102,12.04.2017,2,:04,2:04:00,30.90853,-88.10033
33501,17,102,17102,12.04.2017,3,:04,3:04:00,30.9085,-88.10031
33501,17,102,17102,12.04.2017,4,:21,4:21:00,30.90843,-88.10026
33501,17,102,17102,12.04.2017,5,:21,5:21:00,30.90849,-88.10027
33501,17,102,17102,12.04.2017,6,:21,6:21:00,30.90832,-88.10018
33501,17,102,17102,12.04.2017,7,:21,7:21:00,30.9084,-88.10037
33501,17,102,17102,12.04.2017,8,:21,8:21:00,30.90847,-88.10033
33501,17,102,17102,12.04.2017,9,:21,9:21:00,30.90864,-88.10026
33501,17,102,17102,12.04.2017,10,:21,10:21:00,30.90842,-88.10034
33501,17,102,17102,12.04.2017,11,:21,11:21:00,30.90844,-88.10037
33501,17,102,17102,12.04.2017,12,:21,12:21:00,30.90845,-88.10039
33501,17,102,17102,12.04.2017,13,:21,13:21:00,30.90847,-88.10021
33501,17,102,17102,12.04.2017,14,:21,14:21:00,30.90848,-88.10029
33501,17,102,17102,12.04.2017,15,:21,15:21:00,30.90869,-88.10064
33501,17,102,17102,12.04.2017,16,:21,16:21:00,30.90848,-88.10054
33501,17,102,17102,12.04.2017,17,:21,17:21:00,30.90986,-88.10034
33501,17,102,17102,12.04.2017,18,:21,18:21:00,30.90853,-88.10044
33501,17,102,17102,12.04.2017,19,:21,19:21:00,30.90859,-88.1004
33501,17,102,17102,12.04.2017,20,:21,20:21:00,30.90841,-88.10033
33501,17,102,17102,12.04.2017,21,:21,21:21:00,30.90823,-88.10071
33501,17,102,17102,12.04.2017,22,:21,22:21:00,30.90909,-88.10029
33501,17,102,17102,12.04.2017,23,:21,23:21:00,30.90847,-88.10021
33501,17,103,17103,13.04.2017,0,:21,0:21:00,30.90857,-88.10037
33501,17,103,17103,13.04.2017,1,:21,1:21:00,30.90838,-88.10023
33501,17,103,17103,13.04.2017,2,:00,2:00:00,30.90851,-88.10027
33501,17,103,17103,13.04.2017,3,:00,3:00:00,30.90844,-88.10015
33501,17,103,17103,13.04.2017,4,:00,4:00:00,30.90843,-88.10012
33501,17,103,17103,13.04.2017,5,:00,5:00:00,30.90847,-88.10026
33501,17,103,17103,13.04.2017,6,:00,6:00:00,30.90849,-88.10015
33501,17,103,17103,13.04.2017,7,:00,7:00:00,30.90853,-88.10015
33501,17,103,17103,13.04.2017,8,:00,8:00:00,30.9089,-88.09993
33501,17,103,17103,13.04.2017,9,:00,9:00:00,30.9085,-88.10045
33501,17,103,17103,13.04.2017,10,:00,10:00:00,30.90834,-88.10015
33501,17,103,17103,13.04.2017,11,:00,11:00:00,30.90841,-88.10015
33501,17,103,17103,13.04.2017,12,:00,12:00:00,30.9084,-88.09999
33501,17,103,17103,13.04.2017,13,:00,13:00:00,30.90835,-88.10002
33501,17,103,17103,13.04.2017,14,:00,14:00:00,30.9085,-88.10025
33501,17,103,17103,13.04.2017,15,:00,15:00:00,30.90844,-88.10037
33501,17,103,17103,13.04.2017,16,:00,16:00:00,30.90852,-88.10018
33501,17,103,17103,13.04.2017,17,:00,17:00:00,30.90857,-88.10011
33501,17,103,17103,13.04.2017,18,:00,18:00:00,30.90848,-88.10023
33501,17,103,17103,13.04.2017,19,:00,19:00:00,30.90831,-88.10018
33501,17,103,17103,13.04.2017,20,:00,20:00:00,30.90847,-88.10031
33501,17,103,17103,13.04.2017,21,:00,21:00:00,30.90848,-88.10012
33501,17,103,17103,13.04.2017,22,:00,22:00:00,30.90835,-88.10012
33501,17,103,17103,13.04.2017,23,:00,23:00:00,30.9086,-88.10008
33501,17,104,17104,14.04.2017,0,:00,0:00:00,30.90847,-88.10018
33501,17,104,17104,14.04.2017,1,:00,1:00:00,30.90852,-88.09976
33501,17,104,17104,14.04.2017,2,:00,2:00:00,30.90855,-88.10028
33501,17,104,17104,14.04.2017,3,:00,3:00:00,30.90844,-88.10016
33501,17,104,17104,14.04.2017,4,:00,4:00:00,30.9085,-88.10028
33501,17,104,17104,14.04.2017,5,:00,5:00:00,30.90821,-88.10026
33501,17,104,17104,14.04.2017,6,:00,6:00:00,30.90849,-88.10018
33501,17,104,17104,14.04.2017,7,:00,7:00:00,30.90853,-88.09998
33501,17,104,17104,14.04.2017,8,:00,8:00:00,30.9085,-88.09997
33501,17,104,17104,14.04.2017,9,:00,9:00:00,30.90833,-88.10059
33501,17,104,17104,14.04.2017,10,:00,10:00:00,30.9084,-88.09997
33501,17,104,17104,14.04.2017,11,:00,11:00:00,30.90857,-88.10012
33501,17,104,17104,14.04.2017,12,:00,12:00:00,30.9085,-88.10018
33501,17,104,17104,14.04.2017,13,:00,13:00:00,30.90835,-88.10002
33501,17,104,17104,14.04.2017,14,:00,14:00:00,30.90818,-88.09975
33501,17,104,17104,14.04.2017,15,:00,15:00:00,30.90856,-88.1003
33501,17,104,17104,14.04.2017,16,:00,16:00:00,30.90846,-88.09998
33501,17,104,17104,14.04.2017,17,:00,17:00:00,30.90846,-88.1003
33501,17,104,17104,14.04.2017,18,:00,18:00:00,30.90849,-88.10009
33501,17,104,17104,14.04.2017,19,:00,19:00:00,30.90845,-88.10009
33501,17,104,17104,14.04.2017,20,:00,20:00:00,30.90849,-88.1003
33501,17,104,17104,14.04.2017,21,:00,21:00:00,30.9084,-88.10018
33501,17,104,17104,14.04.2017,22,:00,22:00:00,30.90845,-88.09991
33501,17,105,17105,15.04.2017,0,:00,0:00:00,30.90848,-88.09989
33501,17,105,17105,15.04.2017,1,:00,1:00:00,30.90827,-88.09991
33501,17,105,17105,15.04.2017,2,:22,2:22:00,30.90846,-88.09995
33501,17,105,17105,15.04.2017,3,:22,3:22:00,30.90854,-88.10008
33501,17,105,17105,15.04.2017,4,:22,4:22:00,30.90846,-88.09988
33501,17,105,17105,15.04.2017,5,:22,5:22:00,30.90846,-88.10012
33501,17,105,17105,15.04.2017,6,:22,6:22:00,30.90819,-88.1
33501,17,105,17105,15.04.2017,7,:22,7:22:00,30.90831,-88.09983
33501,17,105,17105,15.04.2017,8,:22,8:22:00,30.90836,-88.09998
33501,17,105,17105,15.04.2017,9,:22,9:22:00,30.90831,-88.10004
33501,17,105,17105,15.04.2017,10,:22,10:22:00,30.90836,-88.09915
33501,17,105,17105,15.04.2017,11,:22,11:22:00,30.90864,-88.10002
33501,17,105,17105,15.04.2017,12,:22,12:22:00,30.90829,-88.09979
33501,17,105,17105,15.04.2017,13,:22,13:22:00,30.9083,-88.09954
33501,17,105,17105,15.04.2017,14,:22,14:22:00,30.90829,-88.10002
33501,17,105,17105,15.04.2017,15,:22,15:22:00,30.90834,-88.09984
33501,17,105,17105,15.04.2017,16,:22,16:22:00,30.9083,-88.09989
33501,17,105,17105,15.04.2017,17,:22,17:22:00,30.90859,-88.09973
33501,17,105,17105,15.04.2017,18,:22,18:22:00,30.90829,-88.09991
33501,17,105,17105,15.04.2017,19,:22,19:22:00,30.90845,-88.09984
33501,17,105,17105,15.04.2017,20,:22,20:22:00,30.90825,-88.09984
33501,17,105,17105,15.04.2017,21,:22,21:22:00,30.90851,-88.09973
33501,17,105,17105,15.04.2017,22,:22,22:22:00,30.9084,-88.09965
33501,17,105,17105,15.04.2017,23,:22,23:22:00,30.90831,-88.09988
33501,17,106,17106,16.04.2017,0,:18,0:18:00,30.90832,-88.09986
33501,17,106,17106,16.04.2017,1,:18,1:18:00,30.90863,-88.10024
33501,17,106,17106,16.04.2017,2,:18,2:18:00,30.90825,-88.09976
33501,17,106,17106,16.04.2017,3,:18,3:18:00,30.90831,-88.09983
33501,17,106,17106,16.04.2017,4,:18,4:18:00,30.90834,-88.09976
33501,17,106,17106,16.04.2017,5,:18,5:18:00,30.90826,-88.09975
33501,17,106,17106,16.04.2017,6,:18,6:18:00,30.90811,-88.09981
33501,17,106,17106,16.04.2017,7,:18,7:18:00,30.90849,-88.0997
33501,17,106,17106,16.04.2017,8,:18,8:18:00,30.90818,-88.09986
33501,17,106,17106,16.04.2017,9,:18,9:18:00,30.90808,-88.09973
33501,17,106,17106,16.04.2017,10,:18,10:18:00,30.9069,-88.09899
33501,17,106,17106,16.04.2017,11,:18,11:18:00,30.90823,-88.09966
33501,17,106,17106,16.04.2017,12,:18,12:18:00,30.90828,-88.09983
33501,17,106,17106,16.04.2017,13,:18,13:18:00,30.90831,-88.09952
33501,17,106,17106,16.04.2017,14,:18,14:18:00,30.9081,-88.09963
33501,17,106,17106,16.04.2017,15,:18,15:18:00,30.90813,-88.09981
33501,17,106,17106,16.04.2017,16,:18,16:18:00,30.90809,-88.09969
33501,17,106,17106,16.04.2017,17,:18,17:18:00,30.90825,-88.09963
33501,17,106,17106,16.04.2017,18,:18,18:18:00,30.90812,-88.09973
33501,17,106,17106,16.04.2017,19,:18,19:18:00,30.90813,-88.0998
33501,17,106,17106,16.04.2017,20,:18,20:18:00,30.90819,-88.09972
33501,17,106,17106,16.04.2017,21,:18,21:18:00,30.90808,-88.09963
